,Sheep,Image,Lacunarity,Entropy,FociCount,FociSize,Scale,Directionality,TissueToSinusoid
2269,101,49,0.092239238,0.632130009,11,1699,31,0.166717367,0.407638651
2270,101,106,0.101630933,0.634703766,14,1466.071429,29,0.137428728,0.432185969
2271,101,31,0.082290103,0.636936134,16,1371.8125,29,0.155851774,0.41382552
2272,101,110,0.078700506,0.645989394,14,1245,29,0.127729997,0.445051332
2273,101,18,0.08280513,0.633488777,12,1416,31,0.152148839,0.397262516
2274,101,123,0.073476969,0.640930544,14,1537.785714,31,0.189197278,0.411834848
2275,101,107,0.074805028,0.646040841,13,1941.461538,31,0.174373203,0.442057395
2276,101,93,0.103151987,0.635352545,11,1757,29,0.126675572,0.429340609
2277,101,138,0.071240927,0.651313692,14,1227.142857,31,0.137012931,0.44795692
2278,101,79,0.092800068,0.636490404,9,1774.666667,31,0.173889009,0.435516832
2279,101,49,0.073958779,0.647798594,12,2030.833333,31,0.144562435,0.435573738
2280,101,47,0.090810205,0.637465635,19,1033.578947,29,0.139089111,0.42965283
2281,101,32,0.085934524,0.640729359,15,1104.666667,29,0.160864339,0.434409986
2282,101,77,0.079258299,0.641612802,12,1352.916667,29,0.142910466,0.423674359
2283,101,3,0.08207371,0.64664415,13,1642.846154,31,0.174590424,0.446189019
2284,101,125,0.076930233,0.650552098,9,2670.555556,31,0.154627258,0.458739481
2285,101,50,0.103636833,0.62474394,11,2358,31,0.213054841,0.395197554
2286,101,4,0.083313812,0.644316161,10,1631.4,29,0.164585775,0.441316026
2287,101,33,0.078943102,0.646727182,12,1138.833333,29,0.112557533,0.448855952
2288,101,136,0.101956695,0.632676088,11,2122.090909,29,0.140054961,0.427581501
2289,101,94,0.085839382,0.639752131,10,1511.6,29,0.154275426,0.432101066
2290,101,48,0.088243439,0.63834054,15,1736.466667,29,0.177855272,0.433383034
2291,101,140,0.072161706,0.647799514,11,1940.181818,31,0.087853756,0.437326792
2292,101,78,0.082158058,0.637910838,15,2047.666667,29,0.153692299,0.423894192
2293,101,2,0.080630053,0.642583438,11,1648.272727,31,0.236362189,0.432135461
2294,101,80,0.108547004,0.627390755,13,2241.692308,31,0.118930909,0.416831637
2295,101,108,0.084593257,0.638599878,16,1459.125,31,0.163255971,0.415792401
2296,101,124,0.070965063,0.650226844,11,1053,31,0.159556684,0.44314007
2297,101,61,0.083835947,0.642442114,14,1368.714286,29,0.139212683,0.431689406
2298,101,35,0.10154405,0.633045911,10,1502.4,29,0.122741508,0.428021162
2299,102,136,0.086750361,0.613934301,17,1198.529412,29,0.263540994,0.362095586
2300,102,33,0.093483506,0.619168548,13,1078,31,0.19768749,0.37374391
2301,102,123,0.084146112,0.622312517,11,812.4545455,31,0.103927878,0.371676042
2302,102,31,0.098854201,0.61649302,16,866.5625,29,0.170441685,0.376294633
2303,102,19,0.127811446,0.605552454,13,702.2307692,29,0.080635935,0.36702725
2304,102,16,0.081911965,0.61257395,13,1055.384615,31,0.259007704,0.351952814
2305,102,48,0.073416914,0.627975079,13,951.4615385,31,0.201670323,0.377116123
2306,102,125,0.097103278,0.612798721,12,945.4166667,31,0.161709975,0.365053386
2307,102,49,0.095593208,0.617413969,13,860.6153846,29,0.174059712,0.366875892
2308,102,108,0.07203239,0.632743042,10,1215.3,31,0.21479441,0.386459605
2309,102,32,0.085697116,0.623702873,9,896.5555556,31,0.092264061,0.379607529
2310,102,137,0.101399823,0.622538993,10,946.7,29,0.159516543,0.39107123
2311,102,20,0.072748582,0.623412054,11,1289.454545,31,0.175626192,0.366557183
2312,102,2,0.109228759,0.608562702,16,1163.75,29,0.202907837,0.36211367
2313,102,124,0.092662193,0.622891949,14,547.4285714,31,0.068330898,0.388895483
2314,102,46,0.090871905,0.62412351,16,876.4375,31,0.160440162,0.381977613
2315,102,50,0.084302187,0.6187861,12,1324,29,0.241092478,0.36836946
2316,102,110,0.092759196,0.624150617,11,577.0909091,31,0.099864801,0.383972169
2317,102,1,0.080618878,0.621961239,15,991.7333333,31,0.227709799,0.369356012
2318,102,91,0.099771811,0.61914411,7,1290.714286,29,0.208483465,0.378587261
2319,102,76,0.101651446,0.612018078,10,957.8,31,0.14786975,0.367971118
2320,102,62,0.08891343,0.625338947,10,1145.6,29,0.197664659,0.385431241
2321,102,5,0.098260465,0.610681055,13,1388.307692,31,0.260428802,0.359405404
2322,102,107,0.102040728,0.620999934,8,1055.125,31,0.207486167,0.381036151
2323,102,140,0.082271564,0.627087481,11,813.8181818,31,0.174601779,0.38009718
2324,102,139,0.103659771,0.622396176,14,1037.642857,29,0.146450014,0.392615579
2325,102,92,0.085032064,0.625745399,9,815.5555556,31,0.171358119,0.384066237
2326,102,106,0.091204506,0.622821243,1,521,29,0.241750624,0.381294591
2327,102,61,0.094129944,0.62764514,13,794.3846154,29,0.125413852,0.401123344
2328,102,95,0.086461976,0.625812671,11,983.6363636,31,0.118602736,0.387276648
2329,102,35,0.100835608,0.616155042,10,1651.7,31,0.172589349,0.369582235
2330,102,17,0.091577237,0.616232976,15,1402.466667,31,0.209471088,0.367001022
2331,102,64,0.0986585,0.620841071,10,890.2,29,0.10540574,0.380531945
2332,102,34,0.075395272,0.630014014,12,1329.916667,31,0.131143444,0.384615688
2333,102,65,0.092674697,0.623205833,9,763.2222222,29,0.091191939,0.384494851
2334,102,138,0.099990857,0.620857429,11,789.7272727,29,0.135213566,0.380128667
2335,102,47,0.105624054,0.613291966,14,912.2142857,29,0.135947818,0.373476846
2336,102,79,0.08932138,0.618412687,15,875,31,0.072505834,0.367347122
2337,102,63,0.088229814,0.61644927,14,1032.5,31,0.200419393,0.363003518
2338,102,77,0.07910638,0.620775108,11,1134.818182,31,0.087735971,0.368115922
2339,102,78,0.080705482,0.620161744,13,637.3846154,31,0.068789802,0.366746184
2340,102,18,0.098444733,0.616408503,13,701.1538462,31,0.182760441,0.370724954
2341,102,80,0.092492574,0.623959461,14,927.1428571,31,0.086389201,0.38245281
2342,102,109,0.071216728,0.631177321,13,1024.153846,31,0.212321915,0.385792199
2343,103,123,0.083775611,0.619392829,15,1154.933333,31,0.219133067,0.369219205
2344,103,49,0.079903882,0.630448016,16,1064.4375,31,0.207320892,0.392613351
2345,103,63,0.074301276,0.623153518,10,1672.4,31,0.417393103,0.367434737
2346,103,20,0.064562967,0.626529139,12,1088.833333,33,0.461576593,0.365856503
2347,103,47,0.074905708,0.629455041,8,1543.125,31,0.273863202,0.379276178
2348,103,91,0.119444596,0.603151878,12,1349.5,31,0.306870813,0.361013636
2349,103,108,0.058599433,0.636147671,10,793.7,33,0.315171098,0.382050616
2350,103,76,0.070231248,0.623562527,14,742,31,0.428901971,0.360809224
2351,103,32,0.063317998,0.62436649,12,1558.5,33,0.547745759,0.360119272
2352,103,46,0.112749412,0.619428639,19,1786.315789,31,0.214076462,0.388714758
2353,103,17,0.086095359,0.612497027,16,919,33,0.390247789,0.351133204
2354,103,125,0.141713566,0.603705552,11,978.6363636,31,0.150270072,0.379106135
2355,103,109,0.064882258,0.636873714,16,917.5,31,0.186209149,0.392432024
2356,103,18,0.07071557,0.635837452,16,883.8125,31,0.255607109,0.39639678
2357,103,80,0.082474127,0.627304316,10,991.1,31,0.31589046,0.385789837
2358,103,33,0.080879586,0.616944857,13,887.6923077,33,0.443383666,0.359911857
2359,103,4,0.083895376,0.625549355,18,1670.388889,33,0.444133764,0.378544799
2360,103,3,0.107643078,0.617608007,8,852.5,33,0.321201283,0.37689795
2361,103,106,0.074096494,0.639172162,14,829.8571429,31,0.151647641,0.407656359
2362,103,138,0.077206615,0.634149436,15,1264.466667,31,0.257403617,0.389950428
2363,103,92,0.082491034,0.633565581,9,927.1111111,29,0.164835899,0.397450935
2364,103,122,0.065241892,0.633198481,16,1081.625,31,0.201620507,0.377821653
2365,103,64,0.078110545,0.630423685,17,1678.117647,31,0.265871178,0.38973682
2366,103,16,0.072536392,0.619934209,15,1101.066667,33,0.497371938,0.357271314
2367,103,19,0.100376145,0.617284531,15,821.5333333,31,0.319502815,0.370520436
2368,103,137,0.071601217,0.63454315,11,1216.909091,31,0.187317282,0.391954699
2369,103,48,0.092362117,0.622813971,10,1430.6,31,0.232599897,0.384545404
2370,103,61,0.093342578,0.622686215,7,1339.571429,31,0.292173709,0.381011652
2371,103,136,0.117250385,0.619707356,10,1599.5,31,0.163556565,0.390850444
2372,103,79,0.068760763,0.631283297,22,715.2727273,31,0.350869937,0.383406655
2373,103,34,0.085762606,0.627461465,11,1427.909091,31,0.271785891,0.387173453
2374,103,139,0.07009997,0.633753518,13,980.5384615,33,0.400812729,0.383850342
2375,103,65,0.116857425,0.62288908,11,1379.363636,29,0.162747922,0.409368606
2376,103,77,0.079974212,0.621649499,12,1537,31,0.333920741,0.368518171
2377,103,107,0.096907047,0.618869722,14,974.2857143,31,0.277367662,0.374619135
2378,103,62,0.064851734,0.627827622,10,1549.6,33,0.451164269,0.364324436
2379,103,2,0.10192741,0.616476944,16,1116.5625,31,0.288892231,0.372500276
2380,103,5,0.068051973,0.633848791,13,1382.076923,33,0.432834813,0.37940567
2381,103,1,0.101933155,0.608943206,16,896.9375,33,0.481348735,0.36601534
2382,103,35,0.073154352,0.626031235,12,1287.25,31,0.406308674,0.372327715
2383,103,94,0.079117895,0.625933993,17,835.4705882,31,0.387984399,0.377335271
2384,103,140,0.069264708,0.628490931,7,983.8571429,31,0.317538178,0.37544572
2385,103,121,0.089702352,0.635915622,14,1413.357143,29,0.103319616,0.414565013
2386,103,93,0.115867975,0.612701644,15,1792.466667,31,0.292401724,0.382220254
2387,103,110,0.076323551,0.635921318,12,602.25,31,0.155286814,0.401890933
2388,103,78,0.068399411,0.626718618,13,1284.307692,33,0.467909405,0.370176335
2389,103,31,0.057628348,0.62764406,16,937.375,33,0.493095805,0.361420775
2390,103,50,0.066018515,0.643843014,12,791.6666667,31,0.171705303,0.410093737
2391,104,107,0.111213364,0.608088874,16,1620.625,29,0.096957531,0.365809846
2392,104,63,0.114401068,0.602645716,20,1774.75,31,0.247423258,0.357831723
2393,104,94,0.16810283,0.592596979,15,935.5333333,29,0.174749193,0.378535238
2394,104,19,0.096814975,0.613781037,22,899.0909091,29,0.182965912,0.371368556
2395,104,2,0.100203462,0.609959621,18,808.2222222,31,0.198360208,0.357039668
2396,104,61,0.100360137,0.608566508,20,1426.7,31,0.174091958,0.358228138
2397,104,124,0.103164393,0.616139087,13,1199.615385,31,0.080226484,0.375047917
2398,104,17,0.102257517,0.615118101,16,1039.4375,29,0.110164543,0.372136787
2399,104,140,0.091599913,0.62517303,18,908.2222222,31,0.27459677,0.382341757
2400,104,47,0.098915512,0.61825381,20,1521.1,31,0.215149402,0.377407178
2401,104,95,0.108158236,0.620352446,10,1691.5,31,0.200256542,0.392013617
2402,104,33,0.087008384,0.621570201,17,1175.117647,31,0.18300389,0.373499038
2403,104,50,0.079356794,0.622080357,22,995.3181818,31,0.191325801,0.372728179
2404,104,20,0.099889712,0.61489907,23,674.2173913,29,0.184374174,0.371015447
2405,104,49,0.085298817,0.620411824,20,995.45,31,0.218730599,0.370509452
2406,104,138,0.098579589,0.618369075,15,976.3333333,31,0.142391301,0.374502999
2407,104,32,0.098197123,0.617376843,17,1460.294118,31,0.168767105,0.373950927
2408,104,121,0.121302956,0.61006258,15,959.2,29,0.020309559,0.368353298
2409,104,110,0.112852235,0.606567085,18,1253.444444,31,0.238578078,0.367447105
2410,104,31,0.094835941,0.615894831,22,961.4090909,29,0.144111888,0.36833252
2411,104,76,0.086827158,0.621907563,17,1124.823529,31,0.182377971,0.375139484
2412,104,16,0.082720948,0.623393039,25,1085.28,29,0.155116629,0.376967049
2413,104,136,0.085497795,0.620879001,13,1426,29,0.119774437,0.371369395
2414,104,77,0.093581667,0.623566955,16,1553.25,29,0.082815046,0.384327681
2415,104,78,0.081060994,0.628471544,21,1198.809524,29,0.097974951,0.385208093
2416,104,109,0.123383983,0.599070786,15,822.7333333,29,0.151995037,0.34937014
2417,104,18,0.069099976,0.631396153,17,724.2352941,29,0.131916554,0.38181189
2418,104,93,0.083273342,0.629072614,21,827.6190476,31,0.136619965,0.392124263
2419,104,64,0.114368488,0.605123251,20,1104.1,31,0.212714866,0.359334264
2420,104,65,0.155171364,0.59583229,16,1090.6875,29,0.108119622,0.355584271
2421,104,1,0.076104337,0.619418364,19,735.6842105,31,0.201639269,0.358758962
2422,104,122,0.09163257,0.626736262,17,1366.705882,29,0.093346466,0.390985178
2423,104,4,0.094060534,0.623068711,18,1277.388889,31,0.268884151,0.382324553
2424,104,5,0.136410628,0.596840348,16,991.3125,31,0.215425853,0.350989538
2425,104,46,0.08243459,0.622442643,21,1001.571429,31,0.196915167,0.366624239
2426,104,125,0.092616013,0.623635395,16,781.1875,29,0.097297788,0.380665121
2427,104,3,0.087284063,0.614358218,13,638.6923077,29,0.174594328,0.361569491
2428,104,91,0.09577865,0.622518232,18,1279.666667,31,0.101734685,0.382470148
2429,104,80,0.081977857,0.63066173,17,966.0588235,31,0.183496393,0.389814194
2430,104,123,0.070911872,0.634930306,18,1118.222222,29,0.044113466,0.394555582
2431,104,139,0.08306173,0.623053851,17,1482.235294,31,0.178885275,0.377136309
2432,104,137,0.080001268,0.623224853,17,993.0588235,31,0.204895348,0.372730725
2433,104,79,0.089430928,0.624351977,15,1148.133333,31,0.134823203,0.386354158
2434,104,92,0.069117505,0.633492203,12,1119.333333,31,0.167562972,0.384491347
2435,104,108,0.093938949,0.616466013,19,1087.526316,31,0.122302681,0.367440753
2436,104,106,0.090015018,0.62412436,23,1067.391304,31,0.135700144,0.381610168
2437,104,34,0.097466464,0.616169776,16,1089.5625,31,0.259896911,0.369713772
2438,104,48,0.099182142,0.611462043,17,1180.764706,31,0.136564017,0.358352106
2439,104,35,0.081016638,0.630560166,20,1441.5,31,0.277334931,0.39259517
2440,105,136,0.085558203,0.614089472,7,1113.428571,31,0.145726891,0.35618404
2441,105,124,0.098573343,0.599672616,9,483.7777778,33,0.161490362,0.333367904
2442,105,80,0.048075266,0.616932551,6,416.3333333,33,0.181367057,0.337957985
2443,105,92,0.081070225,0.616613327,6,810.8333333,31,0.146224019,0.35784448
2444,105,122,0.078637214,0.615133829,7,596.4285714,31,0.1290898,0.353686744
2445,105,108,0.080837536,0.604276851,7,1019.285714,31,0.151422616,0.334266438
2446,105,65,0.080367786,0.601704422,14,832.8571429,33,0.135625051,0.33138477
2447,105,64,0.090040694,0.606513357,3,1865.333333,33,0.103667537,0.339422497
2448,105,3,0.07349963,0.613966978,6,645.5,33,0.030487568,0.347841653
2449,105,48,0.068625717,0.613096523,5,717,31,0.159565227,0.346040633
2450,105,94,0.077667531,0.603363882,5,704.6,33,0.165355552,0.334803217
2451,105,61,0.071851926,0.608605584,10,1031.6,33,0.080927674,0.337694289
2452,105,35,0.088442263,0.593769318,5,1403.2,33,0.156912954,0.320781212
2453,105,63,0.066896317,0.607222906,9,976.8888889,33,0.126978923,0.336699422
2454,105,49,0.077519579,0.605310959,6,681.5,33,0.148325231,0.333364106
2455,105,79,0.071651548,0.59683081,6,1260.666667,33,0.157477287,0.320516424
2456,105,50,0.054379646,0.620990481,8,909.75,33,0.185717414,0.348078647
2457,105,33,0.081035455,0.613668677,7,995.8571429,33,0.134967283,0.346752027
2458,105,4,0.061613859,0.615625355,6,663.5,33,0.072016013,0.34189738
2459,105,18,0.072348806,0.613851314,8,985.875,33,0.182126142,0.346125097
2460,105,121,0.075137839,0.62048546,10,1371.5,33,0.120590324,0.36403052
2461,105,20,0.091249991,0.60416517,7,1081.714286,31,0.148499174,0.340305479
2462,105,110,0.053793517,0.622933971,8,957.875,33,0.148006403,0.349411881
2463,105,16,0.068687518,0.605928399,12,854.0833333,35,0.138268837,0.330089437
2464,105,47,0.066102509,0.614313387,6,1071.5,33,0.14870103,0.344898218
2465,105,31,0.104172764,0.605039994,5,1463.2,31,0.157577869,0.349746036
2466,105,95,0.055891038,0.62378463,4,493.5,33,0.14405511,0.354133288
2467,105,109,0.069846501,0.611651736,8,1347.25,31,0.143689731,0.345495749
2468,105,46,0.076769,0.597068396,5,740.2,35,0.210257616,0.323888584
2469,105,62,0.067314846,0.614951349,11,721.5454545,33,0.102380669,0.347728539
2470,105,140,0.071735706,0.605191851,15,1025.666667,33,0.107684054,0.332338086
2471,105,93,0.066559565,0.615608457,7,868.4285714,33,0.141501165,0.346208287
2472,105,2,0.063595312,0.61311348,6,725.1666667,33,0.074823006,0.342447343
2473,105,19,0.053582894,0.616155854,10,741,33,0.15469035,0.341081571
2474,105,123,0.053557033,0.626460945,4,577.25,33,0.114688888,0.356490294
2475,105,91,0.078382674,0.608603535,6,775.8333333,31,0.159328043,0.342486007
2476,105,76,0.080759622,0.599451369,7,844.1428571,33,0.159291454,0.329113095
2477,105,107,0.086777027,0.612133927,7,823.2857143,31,0.175450794,0.35223696
2478,105,5,0.072181925,0.59620455,8,1341.375,33,0.053167652,0.321910764
2479,105,34,0.069493242,0.615885703,4,1226.25,31,0.13186337,0.350339593
2480,105,137,0.080804326,0.610685761,5,1974.2,33,0.142296797,0.347657931
2481,105,32,0.065243157,0.609302417,11,728.9090909,33,0.132698143,0.337728934
2482,105,77,0.077759463,0.606817614,4,557.5,33,0.132811263,0.337277316
2483,105,106,0.071288281,0.625254135,8,388.75,31,0.171655023,0.366971442
2484,105,78,0.071773034,0.607102879,5,1034,33,0.137465129,0.332076366
2485,105,138,0.064419762,0.624212464,6,892,33,0.095451445,0.360536295
2486,105,17,0.057363416,0.616297909,8,748.875,33,0.137689641,0.341215333
2487,105,1,0.09345822,0.597853197,7,1981.428571,35,0.047009886,0.331121302
2488,105,125,0.061933616,0.620888317,7,973.2857143,31,0.180115591,0.354214512
2489,105,139,0.093851352,0.595984036,5,2290.2,33,0.078825754,0.329241613
2490,106,137,0.060432182,0.644309205,12,2347.5,33,0.154557187,0.406886386
2491,106,91,0.061565975,0.645962713,12,2019.416667,33,0.111600814,0.4108723
2492,106,123,0.076090102,0.644955277,10,1710.1,31,0.222768303,0.432786762
2493,106,16,0.061848471,0.637339206,11,2769.090909,33,0.230989825,0.392129796
2494,106,121,0.079656384,0.638705143,8,1318,31,0.249695915,0.413348732
2495,106,94,0.056499097,0.646932986,8,2780.375,33,0.13824504,0.410301403
2496,106,93,0.071666437,0.636887071,12,2008.25,33,0.117326856,0.403315386
2497,106,139,0.062180744,0.643854241,7,3756.428571,33,0.255562998,0.409885684
2498,106,65,0.066752664,0.6450911,14,1959.214286,31,0.120596653,0.420546609
2499,106,107,0.065801909,0.641343061,12,2295.666667,31,0.102169136,0.407113757
2500,106,5,0.069678781,0.636457566,11,1567.363636,33,0.174865151,0.395776821
2501,106,76,0.080204793,0.639521411,13,2037.384615,31,0.189077952,0.41987542
2502,106,122,0.09982271,0.629803425,15,955.6,31,0.211188519,0.407891795
2503,106,47,0.071122653,0.642999536,9,3352.666667,33,0.335300781,0.420299604
2504,106,4,0.059699332,0.645307331,17,1567.294118,33,0.175572595,0.408479746
2505,106,49,0.063565974,0.644144312,9,2491.222222,33,0.328228243,0.403888859
2506,106,1,0.071833724,0.638759618,15,2067.066667,35,0.143706692,0.406576873
2507,106,3,0.069304998,0.64130965,11,2311.545455,33,0.155939635,0.414625815
2508,106,108,0.070966958,0.642090602,9,2471.222222,31,0.087109982,0.413087379
2509,106,61,0.053939758,0.64444615,12,1639.75,35,0.334927919,0.396840006
2510,106,136,0.10019305,0.619765214,11,1217.909091,33,0.181577615,0.376727851
2511,106,31,0.068355759,0.644009767,11,2440.090909,33,0.324340938,0.415833707
2512,106,110,0.081247513,0.637658981,12,2142.75,33,0.067229198,0.416242096
2513,106,109,0.082403277,0.633039555,14,1520.428571,31,0.110746953,0.403343171
2514,106,64,0.066448289,0.63613114,10,3361.7,33,0.344649621,0.393427151
2515,106,34,0.068208598,0.645271147,13,2374.692308,33,0.165694702,0.419324405
2516,106,35,0.07945642,0.63689135,10,2219.3,31,0.206666713,0.411578718
2517,106,50,0.051849224,0.650549785,10,2856.2,33,0.19847968,0.41320745
2518,106,20,0.074348778,0.637735696,8,3110.5,31,0.251242577,0.404657606
2519,106,63,0.05374962,0.644857026,15,1488.666667,33,0.2892407,0.401225314
2520,106,92,0.045611628,0.651786071,10,1402.9,35,0.175673137,0.405449145
2521,106,78,0.058758766,0.647007112,12,2206.666667,33,0.149720554,0.41243827
2522,106,138,0.049555083,0.649405583,12,1522.583333,33,0.214145636,0.405375631
2523,106,18,0.088658861,0.627934846,9,1977,31,0.268018559,0.389500967
2524,106,124,0.090701222,0.637235177,11,841.3636364,31,0.189112403,0.420484536
